Winner,HeightDif,ReachDif,AgeDif,LossDif,SigStrDif,AvgTDDif,TotalRoundDif,TotalTitleBoutDif,WeightDif,AvgSigStrPctDif,AvgTDPctDif,AvgSubAttDif,WinsDif,OddsDif,RankDif
0,2.54,10.16,7.0,0.0,-46.0,1.0,-1.0,0.0,-20.0,0.175,0.2,0.0,1.0,-270.0,0
0,-2.54,-7.62,3.0,2.0,11.375,0.125,-11.0,0.0,20.0,-0.321,0.063,0.0,5.0,-1350.0,-5.0
0,7.62,2.54,-1.0,2.0,-25.0,-4.0,-8.0,0.0,0.0,0.24,0.03300000000000003,3.0,3.0,365.0,0
1,2.54,7.62,7.0,1.0,19.5,1.0,-6.0,0.0,0.0,0.39,0.16,0.0,1.0,-320.0,-7.0
1,-2.54,0.0,-5.0,-3.0,10.933300000000003,0.33329999999999993,4.0,0.0,10.0,0.067,0.32099999999999995,-0.8,1.0,-1020.0,-5.0
1,-2.54,-7.62,-1.0,0.0,2.72,1.32,0.0,0.0,-17.0,0.24,0.6,0.9,0.0,-845.0,0
0,0.0,-7.62,2.0,1.0,0.8400000000000003,-1.13,2.0,0.0,0.0,-0.18000000000000005,-0.66,-0.8,-2.0,306.0,0
1,5.08,5.08,-2.0,0.0,-4.049999999999999,2.63,1.0,0.0,0.0,-0.25000000000000006,0.74,0.0,0.0,289.0,0
0,10.16,22.86,6.0,1.0,5.0,-1.2,-8.0,0.0,0.0,-0.018000000000000016,-0.652,0.4,3.0,330.0,0
0,-10.16,-7.62,6.0,0.0,3.1555999999999997,0.4333,0.0,0.0,0.0,0.06900000000000006,-0.0030000000000000027,-0.033299999999999996,1.0,280.0,0
0,0.0,-10.16,6.0,-8.0,1.12,0.78,6.0,5.0,7.0,0.07000000000000006,0.09999999999999998,0.6,-11.0,725.0,0
0,0.0,0.0,-2.0,9.0,0.40000000000000036,-0.4600000000000001,-26.0,0.0,-10.0,-0.02999999999999997,-0.09999999999999998,-0.2,2.0,415.0,0
0,-5.08,-7.62,1.0,2.0,-3.3099999999999996,0.45,-6.0,2.0,0.0,-0.010000000000000009,1.0,0.9,1.0,410.0,-2.0
0,12.7,20.32,4.0,-2.0,-0.7000000000000002,-0.2500000000000002,-19.0,-2.0,-5.0,0.0,0.07,0.5,7.0,-270.0,-1.0
0,-2.54,-12.7,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.06999999999999995,0.0,0.0,0.0,-500.0,0
0,-7.62,-15.24,1.0,4.0,6.68,1.18,-14.0,0.0,15.0,0.46,0.45,0.0,2.0,-620.0,0
0,0.0,0.0,4.0,3.0,17.5714,1.4286,-18.0,0.0,0.0,0.383,0.277,1.7143,4.0,-290.0,0
1,0.0,-2.54,5.0,2.0,20.0,0.3333,-4.0,0.0,0.0,0.57,0.167,1.0,1.0,1350.0,0
0,-7.62,-2.54,-2.0,1.0,39.0,1.3333000000000004,-6.0,0.0,10.0,-0.06700000000000006,-0.09999999999999998,1.0,1.0,-310.0,0
1,10.16,12.9,-1.0,0.0,-44.0,0.0,3.0,0.0,-20.0,-0.39,0.0,0.0,-1.0,-810.0,0
1,-2.54,2.54,3.0,0.0,-57.0,-1.5,4.0,0.0,0.0,0.25999999999999995,-0.245,0.5,0.0,0.0,0
1,2.54,-2.54,0.0,1.0,-9.1083,0.575,-9.0,1.0,-15.0,-0.10700000000000004,0.125,1.1582999999999999,3.0,290.0,0
1,-2.54,10.16,-4.0,0.0,3.839999999999999,-2.9,1.0,0.0,4.0,0.05999999999999994,-1.0,-2.9,0.0,470.0,0
0,-7.62,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0
0,-7.62,-2.12,-7.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,260.0,0
1,5.08,5.08,-10.0,0.0,-17.0,-2.5,3.0,-1.0,0.0,-0.12999999999999995,-0.0030000000000000027,1.0,-1.0,-620.0,0
0,-10.16,-7.62,3.0,0.0,-57.0,0.0,1.0,0.0,10.0,0.08000000000000002,0.0,0.0,0.0,355.0,0
1,0.0,5.08,-1.0,-1.0,8.333300000000001,1.3667000000000002,0.0,0.0,-15.0,0.28300000000000003,-0.182,-1.3333,0.0,-685.0,0
1,2.54,10.16,-3.0,-1.0,1.0,1.5,0.0,-1.0,-10.0,0.010000000000000009,0.665,3.5,0.0,-500.0,0
1,10.16,12.7,3.0,2.0,14.75,-1.0,-7.0,0.0,0.0,0.135,-0.5,0.0,1.0,-620.0,0
0,-5.08,-10.16,5.0,2.0,6.75,-3.5,6.0,0.0,0.0,0.03500000000000003,0.07999999999999996,0.25,-4.0,510.0,-10.0
1,2.54,2.54,5.0,1.0,29.5727,-0.7515000000000001,-28.0,0.0,0.0,-0.05099999999999999,-0.14600000000000002,-0.3727,6.0,-270.0,-1.0
0,0.0,-15.24,-2.0,1.0,-2.98,0.57,-4.0,0.0,0.0,-0.020000000000000018,-0.4,0.7,0.0,320.0,0
1,-2.54,5.08,2.0,-3.0,4.53,-2.4200000000000004,32.0,-1.0,-9.0,0.17000000000000004,0.47,1.6,-6.0,-725.0,-3.0
0,-5.08,-5.08,-5.0,-2.0,-3.9643000000000015,-1.7856999999999998,1.0,1.0,0.0,0.006000000000000005,-0.305,0.7142999999999999,3.0,345.0,3.0
0,7.62,7.62,-1.0,0.0,-1.1400000000000001,2.36,-1.0,-1.0,0.0,0.010000000000000009,0.12999999999999998,1.0,1.0,398.0,0
0,0.0,-7.62,-2.0,3.0,-0.6600000000000001,0.28,-16.0,0.0,0.0,0.0,0.22,-0.09999999999999998,3.0,-260.0,0
1,-7.62,2.54,-5.0,1.0,-36.0,-1.0,0.0,0.0,0.0,0.06,-0.5,0.0,-1.0,640.0,0
1,2.54,-5.08,-2.0,1.0,0.21999999999999975,0.5699999999999998,-12.0,-2.0,0.0,0.02999999999999997,0.009999999999999953,0.0,1.0,-360.0,-2.0
1,-5.08,-20.32,-4.0,-4.0,-0.14000000000000057,1.02,-31.0,-13.0,0.0,0.09999999999999998,0.03999999999999998,0.30000000000000004,5.0,-1155.0,-3.0
1,10.16,7.62,8.0,2.0,0.7399999999999998,1.91,-12.0,0.0,-10.0,0.24,0.68,-0.5,2.0,-655.0,0
0,2.54,5.08,-2.0,7.0,7.764699999999998,0.5882,-41.0,0.0,0.0,-0.059,0.225,0.1176,8.0,0.0,0
0,0.0,17.78,7.0,4.0,-7.318199999999997,-1.2424,-15.0,-1.0,-15.0,0.11100000000000004,-0.07900000000000001,-0.27270000000000005,1.0,660.0,0
1,-2.54,-2.54,-1.0,4.0,1.08,-1.1599999999999993,-26.0,-1.0,60.0,-0.14,-0.05999999999999994,-2.6,5.0,249.0,-2.0
1,0.0,-2.54,0.0,1.0,0.33330000000000126,0.0,-4.0,0.0,-10.0,-0.25000000000000006,0.0,0.3333,1.0,330.0,0
1,7.62,0.0,2.0,1.0,-1.62,5.88,-6.0,0.0,15.0,-0.08999999999999997,-0.19999999999999996,-0.2,3.0,-725.0,-4.0
0,2.54,-2.54,14.0,2.0,-4.72,1.79,-30.0,-2.0,0.0,-0.07999999999999996,0.31,0.0,5.0,-310.0,-5.0
0,-2.54,7.62,7.0,0.0,-36.25,1.0,4.0,0.0,-10.0,-0.20800000000000002,0.58,0.0,-2.0,795.0,15.0
0,0.0,5.08,10.0,0.0,-16.6667,0.5556000000000001,2.0,0.0,0.0,0.22299999999999998,0.13000000000000006,-0.4444,0.0,-220.0,0
0,2.54,10.16,-1.0,1.0,1.5299999999999998,-0.8200000000000001,-13.0,0.0,0.0,0.04999999999999999,0.0,-0.3,3.0,-310.0,0
1,10.16,2.54,-2.0,1.0,0.08000000000000007,2.1399999999999997,-20.0,-2.0,0.0,0.13,-0.13,-0.30000000000000004,5.0,0.0,-2.0
1,0.0,0.0,7.0,3.0,11.899999999999999,-1.0,-15.0,0.0,5.0,-0.05399999999999994,-0.75,0.4,5.0,242.0,0
1,-5.08,-5.08,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-905.0,0
1,-2.54,10.16,4.0,4.0,2.19,-1.0799999999999998,-19.0,0.0,0.0,0.06000000000000005,-0.35000000000000003,0.0,3.0,-470.0,0
0,0.0,-7.62,-1.0,-2.0,0.96,2.58,3.0,0.0,10.0,0.06,0.28,0.09999999999999998,1.0,-570.0,-6.0
0,0.0,0.0,6.0,1.0,3.27,-1.41,-7.0,0.0,0.0,0.010000000000000009,-0.16,-2.8,4.0,10.0,0
1,0.0,-5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,6.0,0.0,220.0,0
1,-2.54,-5.08,0.0,0.0,-1.8399999999999999,1.1,-8.0,1.0,0.0,-0.08000000000000002,0.10999999999999999,0.5,2.0,-290.0,-3.0
1,-5.08,0.0,-11.0,-6.0,0.06349999999999767,-1.6667,29.0,1.0,0.0,0.125,-0.437,-0.007899999999999907,-5.0,-440.0,-9.0
1,2.54,4.0,7.0,1.0,13.5,3.0,-4.0,0.0,-10.0,0.29,0.435,0.0,1.0,0.0,0
1,0.0,-2.34,-6.0,1.0,4.857100000000001,0.0,-11.0,0.0,0.0,0.22400000000000003,0.506,2.4286,5.0,-610.0,0
0,-5.08,0.0,9.0,0.0,-27.0,0.0,0.0,0.0,45.0,-0.41000000000000003,0.0,-2.0,0.0,-755.0,0
1,2.54,-7.62,2.0,1.0,40.4,0.8,-13.0,0.0,10.0,0.44,0.4,0.0,4.0,-610.0,0
1,2.54,7.62,-3.0,-1.0,-20.0,0.0,3.0,0.0,0.0,0.13499999999999995,0.0,1.0,1.0,-975.0,0
1,5.08,10.16,-4.0,2.0,2.549999999999997,-0.6,-2.0,-1.0,-20.0,-0.09400000000000003,-0.265,0.0,-1.0,355.0,0
0,-10.16,-15.34,-3.0,0.0,5.0,-1.0,-1.0,0.0,10.0,-0.04000000000000001,-0.16,0.0,0.0,300.0,0
0,-7.62,-7.62,3.0,1.0,-0.71,0.9299999999999999,-5.0,0.0,0.0,0.020000000000000018,-0.09999999999999998,0.8,1.0,298.0,0
1,0.0,-5.08,3.0,3.0,-16.2,1.1,-15.0,0.0,0.0,-0.128,0.138,-0.30000000000000004,2.0,0.0,-4.0
1,2.54,-2.54,0.0,-8.0,-2.3899999999999997,-0.020000000000000018,25.0,0.0,9.0,-0.08000000000000002,-0.16,-0.6,-3.0,-220.0,0
1,-5.08,-5.08,10.0,2.0,-17.357100000000003,0.1429,-9.0,0.0,0.0,0.030000000000000027,0.143,0.0,3.0,270.0,0
0,-2.54,0.0,-2.0,-4.0,0.2599999999999998,-4.17,6.0,0.0,0.0,0.09000000000000002,-0.57,0.0,-1.0,238.0,0
1,-12.7,-12.7,2.0,0.0,-7.163400000000003,0.7647,-15.0,0.0,0.0,0.04799999999999999,0.311,0.4118,8.0,-1200.0,-17.0
0,2.54,7.62,5.0,2.0,25.4,0.19999999999999996,-12.0,0.0,0.0,-0.08599999999999997,-0.8,-1.0,2.0,370.0,0
1,-5.08,-7.62,4.0,8.0,-1.2300000000000004,0.6100000000000003,-47.0,0.0,0.0,0.020000000000000018,0.030000000000000027,1.1,15.0,-240.0,-1.0
1,-2.54,-10.16,-2.0,0.0,20.0,1.1667,-1.0,-1.0,-10.0,-0.14799999999999996,0.10999999999999999,2.0,1.0,-1200.0,0
0,-2.54,-10.16,-10.0,2.0,0.009999999999999787,0.26,-2.0,0.0,0.0,-0.07,0.12000000000000005,0.5,-2.0,490.0,-2.0
1,0.0,-2.54,-5.0,4.0,-0.5100000000000002,1.14,-17.0,0.0,-10.0,-0.02999999999999997,0.36,0.4,1.0,302.0,0
1,-10.16,-15.24,-6.0,0.0,-6.75,4.04,-3.0,0.0,0.0,0.25999999999999995,0.58,0.0,0.0,0.0,0
0,-2.54,-2.54,-2.0,1.0,-17.700000000000003,-0.13330000000000009,1.0,0.0,0.0,-0.063,-0.15000000000000002,-0.033300000000000024,0.0,600.0,0
0,-2.54,-12.7,-5.0,7.0,-0.9499999999999997,-1.8800000000000001,-22.0,-3.0,0.0,-0.18,-0.03999999999999998,0.1,6.0,1375.0,0
0,-5.08,-5.08,2.0,3.0,2.63,-6.25,-24.0,0.0,0.0,-0.010000000000000009,-0.2,-0.9,5.0,-480.0,0
0,0.0,2.54,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0
1,7.62,15.24,-1.0,0.0,28.0,2.5,-3.0,-1.0,10.0,0.08999999999999997,0.2799999999999999,0.5,1.0,-600.0,0
0,-5.08,-2.54,-5.0,7.0,-1.1599999999999997,0.11999999999999988,-14.0,0.0,0.0,-0.13999999999999996,-0.39999999999999997,1.1,2.0,910.0,-1.0
1,0.0,-10.16,-3.0,-1.0,1.0499999999999998,-1.8199999999999998,-4.0,0.0,10.0,-0.019999999999999962,-0.18999999999999997,-1.1,-1.0,220.0,0
0,-12.7,-15.24,8.0,1.0,15.2,1.2,-10.0,0.0,0.0,0.552,0.22,0.6,4.0,-460.0,0
1,-2.54,-10.16,-4.0,0.0,13.0,0.0,0.0,0.0,0.0,-0.020000000000000018,-0.575,0.5,0.0,-410.0,0
1,-7.62,-10.16,1.0,0.0,16.0,-0.33329999999999993,5.0,0.0,0.0,0.02999999999999997,0.0,1.0,-2.0,220.0,0
0,0.0,0.0,-10.0,0.0,3.8999999999999986,-0.03330000000000001,-10.0,0.0,0.0,0.172,-0.033,-0.13330000000000003,5.0,-640.0,0
0,5.08,7.62,0.0,0.0,4.85,4.65,-2.0,0.0,0.0,0.53,0.42,0.0,1.0,385.0,0
0,5.08,-2.54,-1.0,-5.0,9.9053,0.5684,36.0,0.0,0.0,0.05399999999999999,0.19100000000000006,-0.042099999999999915,-9.0,0.0,0
0,5.08,7.62,6.0,3.0,8.3095,-0.13329999999999997,-31.0,0.0,0.0,-0.124,0.009000000000000008,0.047599999999999865,6.0,565.0,0
1,2.54,-2.54,-4.0,1.0,25.0,3.3333,-7.0,0.0,0.0,-0.030000000000000027,0.82,0.0,1.0,-535.0,0
0,-10.16,-12.7,9.0,-2.0,-24.857100000000003,0.14290000000000003,9.0,-1.0,0.0,-0.23899999999999993,-0.381,-0.5714,-3.0,240.0,-14.0
1,5.08,10.16,6.0,-2.0,16.1429,0.28569999999999995,5.0,0.0,-10.0,-0.03300000000000003,0.35000000000000003,-0.9524000000000001,-2.0,450.0,0
1,-2.54,-10.16,-10.0,0.0,1.29,5.4,-4.0,0.0,30.0,0.07,0.31000000000000005,-0.2,1.0,-975.0,-5.0
0,10.16,12.7,7.0,0.0,17.0,4.0,-3.0,0.0,0.0,0.62,0.66,0.0,1.0,-470.0,0
1,0.0,10.16,3.0,-1.0,-0.8899999999999997,1.0,1.0,0.0,0.0,0.010000000000000009,0.31,1.0,2.0,-404.0,0
0,0.0,5.08,-11.0,4.0,1.0700000000000003,-2.0,-15.0,0.0,0.0,0.1,-0.22,-0.5,3.0,725.0,0
0,-5.08,-7.62,12.0,-1.0,-13.666699999999999,0.75,12.0,1.0,0.0,0.020000000000000018,-0.11299999999999999,0.02779999999999999,-4.0,-230.0,-10.0
1,-5.08,-10.16,2.0,1.0,-2.7401999999999997,0.15589999999999993,-10.0,0.0,0.0,0.121,-0.12200000000000003,0.3377,3.0,240.0,0
0,-10.16,-17.78,2.0,-1.0,-0.9199999999999999,-0.11000000000000004,5.0,1.0,0.0,0.050000000000000044,0.6699999999999999,0.8,1.0,-240.0,-2.0
0,5.08,-7.62,2.0,-2.0,-0.3700000000000001,0.65,4.0,0.0,0.0,0.03999999999999998,0.09999999999999998,-0.8,1.0,-455.0,0
1,-2.54,-7.62,-1.0,-1.0,-16.0,-2.0,2.0,-1.0,0.0,-0.040000000000000036,0.5800000000000001,-2.0,1.0,-1235.0,-2.0
0,0.0,5.08,0.0,-1.0,-38.0,-1.0,3.0,0.0,10.0,-0.33,-1.0,0.0,0.0,280.0,0
1,-10.16,-5.08,11.0,-4.0,0.10000000000000009,0.57,15.0,0.0,0.0,-0.08000000000000002,0.02999999999999997,0.7,-3.0,-675.0,0
0,10.16,-10.16,3.0,-2.0,0.7300000000000004,-0.45,33.0,-1.0,7.0,-0.12999999999999995,-0.63,-0.2,-5.0,-418.0,-2.0
0,2.54,0.0,3.0,-1.0,-0.0600000000000005,-1.0500000000000003,-5.0,0.0,0.0,0.08999999999999997,0.030000000000000027,-0.9,2.0,280.0,0
0,-7.62,-10.16,-9.0,3.0,1.12,-0.7300000000000002,-10.0,0.0,0.0,0.010000000000000009,0.10000000000000003,0.3,0.0,0.0,-5.0
1,-7.62,2.54,-2.0,7.0,3.7199999999999998,-0.68,-58.0,-9.0,0.0,0.07,0.06000000000000005,0.0,9.0,-316.0,-2.0
1,-5.08,-7.62,-5.0,-4.0,-14.2222,-1.1111,18.0,0.0,0.0,0.261,-0.418,-0.6667,-4.0,-460.0,0
1,-2.54,2.54,12.0,5.0,-0.8800000000000001,1.81,-47.0,-2.0,0.0,0.07,0.0,-0.10000000000000009,12.0,-355.0,-8.0
1,-10.16,-7.62,2.0,0.0,-36.5,2.5,5.0,-1.0,0.0,0.5249999999999999,0.5,1.0,-1.0,-528.0,0
1,10.16,0.0,0.0,4.0,0.5999999999999996,-0.04999999999999993,-20.0,0.0,-15.0,-0.019999999999999962,0.04000000000000001,-0.30000000000000004,9.0,0.0,0
0,0.0,-5.08,7.0,1.0,11.375,0.625,-3.0,0.0,10.0,-0.186,-0.039000000000000035,-0.35,2.0,-340.0,-9.0
1,-2.54,-7.62,-3.0,2.0,-1.4800000000000004,0.0,-14.0,0.0,15.0,-0.09999999999999998,0.0,0.0,4.0,-790.0,0
1,0.0,-5.08,-2.0,0.0,-34.7143,0.8096000000000001,-4.0,0.0,0.0,0.05700000000000005,-0.049000000000000016,0.11900000000000002,1.0,-460.0,0
0,0.0,5.08,3.0,0.0,-68.0,7.0,0.0,0.0,-30.0,0.42,0.43,1.0,0.0,-270.0,0
0,5.08,0.0,-6.0,7.0,1.33,0.5599999999999998,-60.0,-3.0,0.0,0.020000000000000018,0.27,-0.8,22.0,340.0,-1.0
0,-5.08,-5.08,10.0,-2.0,1.54,-1.06,3.0,0.0,0.0,0.14,-0.42,0.30000000000000004,1.0,-370.0,0
1,-5.08,-2.54,9.0,6.0,-2.2300000000000004,-0.49999999999999994,-22.0,0.0,0.0,-0.050000000000000044,-0.15,0.19999999999999996,3.0,0.0,0
0,-10.16,-17.78,-9.0,-3.0,1.0,-0.71,11.0,0.0,0.0,-0.019999999999999907,-0.33,0.9,0.0,-775.0,-1.0
0,0.0,2.54,-7.0,6.0,-0.9199999999999999,-1.3900000000000001,-38.0,-1.0,0.0,-0.07000000000000006,-0.15000000000000002,-0.4,9.0,0.0,-2.0
1,2.54,-10.16,0.0,3.0,12.6667,0.0,-3.0,0.0,10.0,0.303,0.0,0.0,0.0,-220.0,0
1,-10.16,-12.7,-4.0,-3.0,1.3000000000000007,-0.8,10.0,-1.0,0.0,0.09699999999999998,-0.28,0.19999999999999996,0.0,-1200.0,-6.0
1,5.08,-5.08,-2.0,-1.0,2.2699999999999996,0.9,-3.0,-1.0,0.0,0.18000000000000005,0.10000000000000003,-0.8999999999999999,2.0,-335.0,-2.0
0,-7.62,2.54,4.0,2.0,0.3500000000000001,-4.07,-2.0,0.0,0.0,-0.020000000000000018,-0.56,-1.6,-1.0,400.0,0
1,-2.54,-2.54,-5.0,2.0,-9.536399999999997,1.0817999999999999,-32.0,0.0,0.0,0.03999999999999998,0.368,1.5909,10.0,-535.0,0
0,2.54,7.62,3.0,3.0,20.318199999999997,-0.2273,-17.0,0.0,0.0,0.21300000000000002,-0.373,0.0,6.0,240.0,0
0,-2.54,-5.08,0.0,-1.0,0.77,1.7399999999999998,0.0,0.0,0.0,0.07999999999999996,-0.14000000000000007,-0.3,1.0,0.0,0
1,-10.16,2.54,-6.0,1.0,12.011800000000001,-0.9646999999999999,-4.0,8.0,10.0,0.02100000000000002,-0.062,0.11180000000000001,6.0,-480.0,-1.0
0,10.16,20.32,0.0,0.0,-0.6499999999999995,2.6100000000000003,6.0,0.0,-10.0,-0.020000000000000018,0.09999999999999998,0.4,-2.0,-400.0,0
1,5.08,0.0,8.0,1.0,-23.277700000000003,-0.9443999999999999,-4.0,1.0,0.0,0.15200000000000002,-0.14600000000000002,0.5556,2.0,470.0,0
0,5.08,0.0,-1.0,-2.0,0.09999999999999964,0.34999999999999987,10.0,0.0,0.0,-0.06,0.47000000000000003,-0.2,-2.0,-290.0,1.0
1,0.0,2.54,6.0,-2.0,1.2599999999999998,-1.52,2.0,0.0,0.0,-0.010000000000000009,-0.29,0.3999999999999999,0.0,-890.0,0
0,7.62,15.24,1.0,1.0,9.899999999999999,-1.2,-7.0,-1.0,0.0,-0.05399999999999999,-0.7,0.0,2.0,518.0,0
1,0.0,7.62,0.0,-1.0,-1.28,4.01,6.0,0.0,0.0,-0.09000000000000002,-0.08000000000000002,-0.2999999999999998,-2.0,-410.0,0
0,2.54,5.08,-1.0,-3.0,-21.3333,0.0,10.0,0.0,-20.0,-0.558,0.0,0.0,-3.0,510.0,0
1,-5.08,-7.62,7.0,3.0,-0.33330000000000126,-1.0,-9.0,0.0,0.0,-0.09699999999999998,-0.15999999999999998,-0.1666,0.0,280.0,0
1,12.7,-5.08,-3.0,-6.0,-1.0099999999999998,1.53,43.0,0.0,0.0,0.08000000000000007,-0.16000000000000003,-0.09999999999999998,-8.0,-335.0,-1.0
1,0.0,5.08,0.0,0.0,-21.0,-1.5,1.0,-1.0,0.0,0.07,-0.37500000000000006,-0.5,0.0,-620.0,0
1,5.08,-2.54,-7.0,2.0,-1.5199999999999996,-0.36000000000000004,9.0,1.0,0.0,0.08000000000000002,-0.18,-0.2,-4.0,-10.0,-4.0
1,10.16,2.54,5.0,1.0,25.0,1.75,-8.0,0.0,0.0,0.09500000000000003,0.638,0.75,3.0,-975.0,0
0,2.54,-10.16,-5.0,3.0,1.81,-4.29,-20.0,0.0,0.0,-0.10999999999999999,-0.04999999999999999,0.5,6.0,450.0,-8.0
1,0.0,2.54,1.0,1.0,24.0,2.0,-4.0,0.0,16.0,0.41,0.625,0.0,1.0,0.0,0
1,-5.08,12.7,6.0,4.0,25.75,0.0,-20.0,-1.0,0.0,0.02400000000000002,-0.096,-1.125,3.0,320.0,0
1,0.0,2.54,2.0,1.0,-12.6222,1.9333,10.0,0.0,20.0,0.07100000000000001,0.11499999999999999,-0.11109999999999998,-7.0,-720.0,0
1,-2.54,2.54,-3.0,0.0,-0.45239999999999725,1.0,4.0,0.0,0.0,-0.09700000000000003,0.121,-0.047599999999999976,-5.0,310.0,-4.0
0,-2.54,-7.62,3.0,2.0,1.4200000000000004,-0.5300000000000001,-18.0,0.0,0.0,-0.08000000000000002,-0.010000000000000009,0.0,5.0,-333.0,0
1,-7.62,-12.7,9.0,1.0,25.0,2.6667,-8.0,0.0,15.0,0.427,0.887,2.0,2.0,410.0,0
1,7.62,-2.54,2.0,-2.0,0.3600000000000003,0.12999999999999995,11.0,-3.0,-5.0,0.030000000000000027,-0.42000000000000004,0.3,-3.0,-680.0,-1.0
1,12.7,12.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0
1,10.16,15.24,-6.0,5.0,-0.16000000000000014,0.37,-46.0,0.0,-15.0,0.09000000000000002,-0.5800000000000001,0.5,12.0,-230.0,0
0,2.54,5.08,-7.0,-1.0,25.5,3.0,-6.0,0.0,0.0,-0.18999999999999995,0.277,0.3333,2.0,-845.0,0
0,-2.54,-15.24,-4.0,-1.0,0.5499999999999998,-0.58,5.0,0.0,0.0,-0.09999999999999998,-0.13,-0.8,0.0,275.0,0
0,-5.08,-2.54,-3.0,0.0,-43.0,-5.0,0.0,-1.0,0.0,-0.020000000000000018,-0.485,1.5,1.0,535.0,0
1,-5.08,-2.54,0.0,-9.0,-0.29000000000000004,-0.33000000000000007,46.0,0.0,0.0,-0.07,-0.35000000000000003,-0.49999999999999994,-9.0,-468.0,-6.0
1,5.08,0.0,-5.0,-1.0,-0.22000000000000064,0.020000000000000018,-2.0,-1.0,0.0,0.18,-0.010000000000000009,1.3,2.0,-575.0,0
1,5.08,2.54,9.0,1.0,21.0,0.0,-3.0,-1.0,-20.0,0.44,0.0,0.0,0.0,340.0,0
0,2.54,-2.54,-2.0,0.0,1.0833000000000013,0.5832999999999999,1.0,0.0,0.0,-0.19799999999999995,0.17200000000000001,0.0,-1.0,-256.0,-4.0
0,10.16,2.54,-1.0,2.0,26.2,3.0,-10.0,-1.0,0.0,0.384,0.48,0.8,3.0,-365.0,0
1,-5.08,-5.08,2.0,-1.0,0.0,-0.67,6.0,0.0,0.0,0.07,-0.2,0.0,-1.0,-270.0,0
0,7.62,-2.54,2.0,1.0,15.75,0.25,-8.0,0.0,0.0,-0.177,0.25,-1.0,2.0,-220.0,0
1,-7.62,-7.62,-3.0,-2.0,7.166699999999999,-0.33330000000000004,9.0,0.0,0.0,-0.07200000000000001,0.08300000000000002,-0.3333,-2.0,-280.0,0
1,-2.54,-2.54,7.0,0.0,0.94,-0.48,-1.0,0.0,0.0,0.12,0.0,1.0,0.0,-505.0,0
1,-2.54,-10.16,-2.0,0.0,-0.3200000000000003,0.0,-6.0,0.0,0.0,0.12,0.0,0.5,2.0,-880.0,-9.0
0,2.54,-10.16,3.0,-2.0,-0.8099999999999996,-2.43,9.0,0.0,0.0,0.05999999999999994,-0.26999999999999996,-0.4,-3.0,-220.0,0
1,-2.54,-7.62,1.0,2.0,0.69,-0.7,2.0,0.0,0.0,0.26999999999999996,0.7,-0.5999999999999999,-1.0,-225.0,-1.0
0,-2.54,-2.54,0.0,1.0,21.5119,0.3453,-2.0,0.0,0.0,-0.04799999999999999,0.117,-0.0714,-3.0,290.0,-5.0
0,2.54,15.24,5.0,3.0,-13.0,-6.3333,-10.0,-1.0,0.0,-0.09299999999999997,-0.25300000000000006,1.0,1.0,310.0,0
1,-5.08,-10.42,-3.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,-590.0,0
1,0.0,-7.62,7.0,2.0,28.0,2.3333,-9.0,0.0,0.0,0.39,0.28,0.0,1.0,-294.0,0
1,2.54,2.54,-5.0,0.0,-15.190400000000002,-0.1903999999999999,4.0,-1.0,-10.0,-0.0030000000000000027,-0.263,-0.7618999999999999,1.0,-365.0,0
0,-7.62,-17.78,5.0,1.0,4.418999999999997,0.32379999999999987,-27.0,-1.0,-15.0,-0.06299999999999994,0.24200000000000005,0.018999999999999906,7.0,-430.0,0
1,-5.08,-10.16,-12.0,1.0,-21.15,-1.15,-1.0,0.0,0.0,-0.008000000000000007,0.010000000000000009,0.875,1.0,-320.0,0
1,10.16,15.24,-10.0,1.0,12.0,5.0,-3.0,0.0,10.0,0.44,0.62,2.0,0.0,-870.0,0
1,7.62,10.16,-6.0,0.0,6.166699999999999,0.16670000000000007,-3.0,-1.0,15.0,0.014999999999999958,-0.19999999999999996,-0.16670000000000001,1.0,-525.0,-9.0
0,-2.54,0.0,-10.0,2.0,1.95,-7.31,-10.0,0.0,-15.0,0.0,-0.04999999999999999,-2.0,4.0,-550.0,0
0,5.08,5.08,-5.0,1.0,0.6299999999999999,2.5600000000000005,0.0,0.0,0.0,0.06,0.15999999999999998,0.5999999999999999,1.0,-230.0,-2.0
1,-7.62,-10.16,4.0,1.0,67.0,0.6667,-9.0,0.0,0.0,0.393,0.22,0.0,2.0,-370.0,0
0,2.54,0.0,6.0,0.0,-64.0,0.3333,-1.0,0.0,10.0,0.024999999999999967,0.167,-0.33330000000000004,1.0,280.0,-7.0
1,-7.62,-5.08,2.0,-1.0,2.32,-0.25,-2.0,0.0,0.0,0.21000000000000002,0.16999999999999998,2.5,1.0,-585.0,0
